date,open,high,low,close,volume
2020-07-17 00:00:00-04:00,75.2767261723641,75.60028547250893,74.34328068659873,75.27375030517578,34264000
2020-07-20 00:00:00-04:00,75.18194052229816,77.86218959279846,74.57155461054553,77.60562896728516,30166000
2020-07-21 00:00:00-04:00,78.65719115591367,78.75743169114544,77.04883714436846,77.21260070800781,27486000
2020-07-22 00:00:00-04:00,77.20218043875396,77.76145416596226,76.58285931506369,77.65575408935547,24482000
2020-07-23 00:00:00-04:00,77.70935063528133,77.92869400834472,74.86384609206827,75.26879119873047,33910000
2020-07-24 00:00:00-04:00,74.39737164643127,75.2032788343059,73.82171932813185,74.84498596191406,29902000
2020-07-27 00:00:00-04:00,75.09560906269758,76.30149420568685,75.04945661282869,75.89804077148438,27124000
2020-07-28 00:00:00-04:00,75.67820553034552,75.7283258038636,74.46338520687476,74.61871337890625,30910000
2020-07-29 00:00:00-04:00,74.68568953299999,76.0915633025399,74.58693315341795,75.604248046875,22676000
2020-07-30 00:00:00-04:00,74.3368412555036,76.46675228471115,74.19789170901464,76.3416976928711,36042000
2020-07-31 00:00:00-04:00,74.2911740746664,74.68668422705532,72.1548119628586,73.83958435058594,91468000
2020-08-03 00:00:00-04:00,73.9909441597244,74.32491519567483,73.03416882186066,73.58203125,45482000
2020-08-04 00:00:00-04:00,73.7780682897068,74.09566833953335,72.65256937436887,73.11259460449219,37212000
2020-08-05 00:00:00-04:00,73.28726620357594,73.94132093873706,73.00935957632822,73.39990997314453,29134000
2020-08-06 00:00:00-04:00,73.25401607153279,74.74871922040799,73.04310810672321,74.68321228027344,33306000
2020-08-07 00:00:00-04:00,74.88618172279968,75.4345363524977,73.7562154445595,74.35668182373047,27718000
2020-08-10 00:00:00-04:00,73.98102461614714,74.79239144853135,73.32051078592585,74.27976989746094,20546000
2020-08-11 00:00:00-04:00,74.13980473104063,74.95564654553048,73.35523601983307,73.47185516357422,31098000
2020-08-12 00:00:00-04:00,73.79840700821114,75.01670289215501,73.6931991158398,74.79685974121094,22512000
2020-08-13 00:00:00-04:00,74.84499197246967,76.27221184265196,74.84499197246967,75.26382446289062,22388000
2020-08-14 00:00:00-04:00,75.11295828752513,75.41964675043614,74.38793712938963,74.66732788085938,21942000
2020-08-17 00:00:00-04:00,75.23008930724868,75.6176638667911,74.68570243226462,75.24348449707031,19990000
2020-08-18 00:00:00-04:00,75.73377735195302,77.28456008844866,75.51294982781033,77.20565795898438,28378000
2020-08-19 00:00:00-04:00,77.04237922081494,77.85474547284741,76.42256594943116,76.65133666992188,30472000
2020-08-20 00:00:00-04:00,76.42108162701231,78.41601066185866,76.14765015883633,78.22148132324219,26382000
2020-08-21 00:00:00-04:00,78.00065067341802,78.99712707798484,77.52971397251127,78.187744140625,34838000
2020-08-24 00:00:00-04:00,79.0263920052425,79.83578242130031,78.16142935358315,78.66313934326172,25638000
2020-08-25 00:00:00-04:00,78.41253291150737,79.84074471193138,78.30236524817361,79.69038391113281,25150000
2020-08-26 00:00:00-04:00,79.71270905754783,82.01977833827368,79.44870497954882,81.59001922607422,52188000
2020-08-27 00:00:00-04:00,81.71309628506668,81.78157909214075,80.33352058616987,80.81538391113281,31350000
2020-08-28 00:00:00-04:00,80.86252964148268,81.45206939327979,80.67097616967305,81.3567886352539,22418000
2020-08-31 00:00:00-04:00,81.5622406146684,81.60839306205602,80.65708473224421,80.86550903320312,26422000
2020-09-01 00:00:00-04:00,80.99602062020955,82.33887127868402,80.86550650072458,82.1334228515625,22652000
2020-09-02 00:00:00-04:00,82.77507634607451,85.6577983212411,82.38700960960998,85.2255630493164,49522000
2020-09-03 00:00:00-04:00,84.33875494599933,84.36257702738146,79.78267965722253,80.86450958251953,63726000
2020-09-04 00:00:00-04:00,79.84669677227816,81.13645124591334,76.32183129516275,78.46762084960938,55850000
2020-09-08 00:00:00-04:00,75.67820126859465,77.19424291181993,75.25638531461833,75.60872650146484,54032000
2020-09-09 00:00:00-04:00,76.86422675417148,77.35154199805463,75.68662396992484,76.78135681152344,39242000
2020-09-10 00:00:00-04:00,76.92775032379502,78.0929423126136,75.43006388983795,75.73029327392578,33024000
2020-09-11 00:00:00-04:00,75.83451909086573,76.35805971799056,74.09119089442812,75.21966552734375,30706000
2020-09-14 00:00:00-04:00,76.00819769874438,77.26619442098949,74.69115310887393,74.8757553100586,42660000
2020-09-15 00:00:00-04:00,75.82161195068608,76.96794929706259,75.53428554034802,76.1803970336914,23042000
2020-09-16 00:00:00-04:00,76.54565808145506,77.135697704273,75.0127378370711,75.03755187988281,22128000
2020-09-17 00:00:00-04:00,73.73338661244166,74.37107027229393,72.57464602616677,73.79442596435547,40008000
2020-09-18 00:00:00-04:00,73.85695079374413,74.19936479452035,71.04420378135279,72.0103988647461,63056000
2020-09-21 00:00:00-04:00,71.04421437886803,71.46304688740663,69.60806684484395,70.97077178955078,56908000
2020-09-22 00:00:00-04:00,71.97219759731894,72.64958222034359,70.93900374694141,72.44363403320312,33950000
2020-09-23 00:00:00-04:00,72.06003158587683,72.10915989592557,69.60806095366121,69.9410400390625,37726000
2020-09-24 00:00:00-04:00,69.608060937413,71.3603166157109,69.58175518077466,70.60948944091797,34552000
2020-09-25 00:00:00-04:00,70.71818936175964,71.75485146376897,69.85620237055169,71.41343688964844,30326000
2020-09-28 00:00:00-04:00,73.04757600974902,73.09719651380165,71.77171646612977,72.38607025146484,30784000
2020-09-29 00:00:00-04:00,72.64660413596586,73.0480660321558,72.15481369174223,72.75131225585938,31816000
2020-09-30 00:00:00-04:00,72.49921433138267,73.75274352180791,72.2421614908849,72.73046875,40924000
2020-10-01 00:00:00-04:00,73.62668898749699,74.1929139312166,73.28625889509229,73.83709716796875,32884000
2020-10-02 00:00:00-04:00,72.4342036548503,73.39693074596006,71.824809673111,72.23421478271484,31222000
