date,open,high,low,close,volume,return_1d,log_return_1d,return_3d,log_return_3d,return_5d,log_return_5d,return_10d,log_return_10d,return_20d,log_return_20d,return_50d,log_return_50d,volatility_5d,realized_vol_5d,volatility_10d,realized_vol_10d,volatility_20d,realized_vol_20d,ma_5,ma_5_ratio,ma_5_slope,ma_10,ma_10_ratio,ma_10_slope,ma_20,ma_20_ratio,ma_20_slope,ma_50,ma_50_ratio,ma_50_slope,ma_200,ma_200_ratio,ma_200_slope,rsi_14,rsi_30,atr_14,atr_30,high_20,low_20,price_position_20,high_50,low_50,price_position_50,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,volume_ma_50,volume_ratio_50,high_low_ratio,close_open_ratio,momentum_5d,momentum_10d,momentum_20d,index_return_1d,index_return_3d,index_return_5d,index_return_10d,relative_strength_5d,relative_strength_10d,relative_strength_20d,beta_approx_20,beta_approx_60,target_return_1d,target_direction
2020-01-27 00:00:00-05:00,74.81108286986905,75.22366854186772,73.56125746709372,74.54326629638672,161940000,-0.029405418700714225,-0.029846424862700758,-0.027541754194728263,-0.02792813931586999,-0.030684352947292326,-0.031164974982371106,-0.004446730932887277,-0.004456647047998214,0.0,0.0,0.0,0.0,0.013843826117791622,0.21976392660778443,0.01449220596318754,0.23005663756392908,0.0,0.0,76.28096160888671,0.9772198032661199,0.0036890646750192173,76.14077606201172,0.9790189981210077,0.019190690236744523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.513476833733115,0.0,1.346683161388577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127768080.0,1.2674527158896025,0.0,0.0,0.0,0.0,1.0225990029536627,0.996420094948389,-0.030684352947292326,-0.004446730932887277,0.0,-0.015730711659182384,-0.023517759370060953,-0.025825839389640448,-0.006651726214392695,-0.004858513557651878,0.0022049952815054175,0.0,0.0,0.0,0.03790769564547786,1
2020-01-28 00:00:00-05:00,75.42395006721497,76.82336779320974,75.32502461892797,76.65206146240234,162234000,0.028289546068869242,0.027896786974422213,-0.004823865037171027,-0.004835537426602169,0.0035381251412747172,0.0035318807012559403,0.0023036063595538447,0.002300957126171136,0.0,0.0,0.0,0.0,0.020648029089120515,0.32777730020064244,0.015755581974018933,0.25011210998607736,0.0,0.0,76.3350112915039,1.0041534043885538,0.0046489620651025765,76.15839309692383,1.0064821268596127,0.013934880165180378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41254799169485,0.0,1.4506067274279846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131838280.0,1.2305530685018038,0.0,0.0,0.0,0.0,1.0198917050722778,1.0162827774744352,0.0035381251412747172,0.0023036063595538447,0.0,0.010053584595046017,-0.014824674563841067,-0.013415497006459942,-0.0036160045381038453,0.01695362214773466,0.00591961089765769,0.0,0.0,0.0,-0.012051099586455755,-1
2020-01-29 00:00:00-05:00,78.28309821074268,79.103446634538,77.54236874294361,78.25655364990234,216229200,0.020932146597087975,0.020716079184775808,0.018943637668769497,0.018766441296497367,0.02090013848560024,0.02068472684332817,0.03729050403620526,0.036612028912831836,0.0,0.0,0.0,0.0,0.02258324995632279,0.35849797908024233,0.01615150327169106,0.2563971657404439,0.0,0.0,76.65542907714844,1.0208872951600398,0.005659747271569301,76.43972473144531,1.0237681248178232,0.01140675689985703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.46524370649873,0.0,1.500240411771619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137265760.0,1.5752595548955544,0.0,0.0,0.0,0.0,1.0201319345398054,0.9996609158113687,0.02090013848560024,0.03729050403620526,0.0,-0.0008668741908683941,-0.006697092844291985,-0.014555610041770195,-0.0029697090568541196,0.035455748527370434,0.04026021309305938,0.0,0.0,0.0,0.001216560915123623,1
2020-01-30 00:00:00-05:00,77.33970079826872,78.19623972141919,76.9078086113338,78.14315795898438,126743200,-0.0014490248500498293,-0.0014500757018207553,0.048292647229655206,0.047162790457377174,0.014535087873090546,0.014430466056352828,0.04024529459320014,0.03945654552840991,0.0,0.0,0.0,0.0,0.022724302623335874,0.36073712075231645,0.016018379018011498,0.2542838837282007,0.0,0.0,76.87933807373047,1.0164390058098816,0.0035843976657255077,76.74204711914062,1.0182574076720752,0.01023379170578795,75.28797569274903,1.0379234829992956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.879209862723904,0.0,1.4718029968748902,0.0,79.103446634538,70.63454677653742,0.8866099857531742,0.0,0.0,0.0,137747720.0,0.9201110551956867,136739100.0,0.9268980123461394,0.0,0.0,1.0167529296875,1.0103886768687065,0.014535087873090546,0.04024529459320014,0.0,0.003134358792605374,0.012341121133760735,-0.012593481498100245,-0.0017116541521919881,0.02712856937119079,0.04195694874539213,0.0,0.0,0.0,-0.05181812927151321,-1
2020-01-31 00:00:00-05:00,77.43378925544725,77.85602816826189,74.38402173692818,74.67838287353516,199588400,-0.044338815783050434,-0.04535183856364318,-0.025748538933101917,-0.026085835080688197,-0.02764612608932593,-0.02803547296896663,-0.018176520180892553,-0.018343742570701614,0.030497889206141604,0.030042073026183374,0.0,0.0,0.03136980088369913,0.4979801508952928,0.021750447901052843,0.3452776563027158,0.017679094545593525,0.28064692543463354,76.45468444824219,0.9767666090374155,-0.0038854662782194776,76.60379486083984,0.9748653184766835,0.005641333719954054,75.398482131958,0.9904494196957099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.36887610734486,0.0,1.664137154648129,0.0,79.103446634538,70.63454677653742,0.4774924919176507,0.0,0.0,0.0,146823640.0,1.3593750979065768,139944500.0,1.4261968137368743,0.0,0.0,1.0466767774887604,0.9644159686823248,-0.02764612608932593,-0.018176520180892553,0.030497889206141604,-0.01770582037552626,-0.015481152435202539,-0.02122609272538767,-0.027523444951564335,-0.00642003336393826,0.009346924770671783,0.04042163558976397,2.114506609385463,0.0,0.036181583221096644,1
2020-02-03 00:00:00-05:00,73.42131515382538,75.63867332859459,72.91945726436026,74.47329711914062,173788400,-0.0027462532864676037,-0.0027500311582714567,-0.04834427730726476,-0.049551945423735436,-0.0009386384675966752,-0.0009390792645373311,-0.03159418990085938,-0.03210405424690846,0.03775684480952224,0.03706150374667361,0.0,0.0,0.02834577034016816,0.4499751542438142,0.02128881326266784,0.3379494336042761,0.01751088388393602,0.27797666396294124,76.44069061279296,0.974262484052923,0.0020939563494915565,76.36082611083984,0.9752814487763737,0.0028900421063333677,75.53396072387696,0.985957791772449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98756117890957,0.0,1.7422086617920312,0.0,79.103446634538,70.63454677653742,0.4532761523891125,0.0,0.0,0.0,150420840.0,1.155347889295127,141317780.0,1.229770238394631,0.0,0.0,1.0372906788701972,1.014328018547628,-0.0009386384675966752,-0.03159418990085938,0.03775684480952224,0.007254613892351713,-0.007478457016883988,0.0016309009515946826,-0.02423705782408192,-0.002569539419191358,-0.007357132076777462,0.0334073931211909,1.993850030217942,0.0,0.02603752445127298,1
2020-02-04 00:00:00-05:00,76.07781457826587,77.12255860741972,75.67246691320435,76.93194580078125,136616400,0.033013828805072754,0.032480577080880244,-0.015499913106133523,-0.01562129264103438,0.0036513608771786554,0.003644710841920624,0.007202404990172884,0.007176591543176662,0.0635424942942151,0.06160531188313364,0.0,0.0,0.0295710252040282,0.46942547221849,0.024044522217651285,0.3816949570876354,0.01880757867297611,0.29856105559186186,76.49666748046874,1.0056901605605715,0.0021177201159703406,76.41583938598633,1.0067539193306245,0.0033804060011462965,75.76377983093262,1.0154185281206323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.73964132549061,0.0,1.8383768235904907,0.0,79.103446634538,71.69858142215591,0.7067467440020834,0.0,0.0,0.0,152998160.0,0.892928385543983,142229240.0,0.9605366660188861,0.0,0.0,1.019162738488209,1.0112270735857782,0.0036513608771786554,0.007202404990172884,0.0635424942942151,0.014980414164082134,0.004242271171225331,0.006516646436124596,-0.0069862746210912485,-0.0028652855589459403,0.014188679611264132,0.04773669253629853,2.0135920939956784,0.0,-0.002936316877603832,-1
2020-02-05 00:00:00-05:00,78.05869253554688,78.35788393608293,76.95605150390088,77.55924987792969,118826800,0.008154012882670036,0.008120948536092763,0.038576986987963524,0.03785149445870137,-0.008910484035524968,-0.008950419806762517,0.011803424099759097,0.011734307036565684,0.07728098045711063,0.0744402559372387,0.0,0.0,0.027933495347188492,0.4434304916246436,0.024142886227908892,0.3832564373422392,0.01874090329650105,0.29750261680351414,76.35720672607422,1.0157423667443428,-0.0038904270012509556,76.50631790161133,1.0137626800661412,0.0008711853738350909,76.0419734954834,1.0199531431484534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.61864048945964,0.0,1.8376855831936751,0.0,79.103446634538,71.69858142215591,0.7914618683367556,0.0,0.0,0.0,154697600.0,0.7681230995180274,142726980.0,0.832546166113793,0.0,0.0,1.0182160129682718,0.9936017035208506,-0.008910484035524968,0.011803424099759097,0.07728098045711063,0.01125059589785371,0.03384568107280428,0.018723663741364582,0.003895519351621912,-0.02763414777688955,0.007907904748137184,0.04715908058600693,1.8940733182519383,0.0,0.0017518772771950282,1
2020-02-06 00:00:00-05:00,77.82948747921107,78.4688763315637,77.27213272836197,78.46646118164062,105425600,0.011697009771739708,0.011629128578151529,0.05361873607008194,0.05223065419512427,0.004137319646410287,0.004128784473209703,0.018732543824120595,0.018559250529562654,0.07262763502679026,0.07011137175724784,0.0,0.0,0.0285482581400478,0.453189548415851,0.024347046374850016,0.3864973792008589,0.01861593996753961,0.2955188854549058,76.42186737060547,1.0267540414986194,-0.005950502626417826,76.65060272216797,1.023690074115327,-0.0011915814133897414,76.30762176513672,1.0282912685072074,0.0135432791625169,0.0,0.0,0.0,0.0,0.0,0.0,57.529076278637504,0.0,1.8480268987714166,0.0,79.103446634538,72.91945726436026,0.896994413352449,0.0,0.0,0.0,154792960.0,0.681074901597592,141394300.0,0.7456142150001803,0.0,0.0,1.0154873893206584,1.0081842206991238,0.004137319646410287,0.018732543824120595,0.07262763502679026,0.003325672876785646,0.029813017787762464,0.018917950960273044,0.006086226596772715,-0.014780631313862758,0.01264631722734788,0.04412208513457294,1.8852179949943775,0.0,-0.025405473001425486,-1
2020-02-07 00:00:00-05:00,77.96583518982163,78.21494247737544,76.90894303407646,77.39990234375,117684000,-0.013592544149807706,-0.013685768512766537,0.006082733747311497,0.006064308601477565,0.03644320304610282,0.03579485452408639,0.00778956357026539,0.007759381555119725,0.03604141363378677,0.035407117588317515,0.0,0.0,0.017454866765018787,0.27708741976803725,0.024822799520410378,0.3940497262525155,0.01851545146505254,0.2939236799316933,76.96617126464844,1.0056353469579535,0.006690065103237857,76.7104278564453,1.0089880151443682,0.0013920066988740935,76.44224967956544,1.0125277927873513,0.013843349601928187,0.0,0.0,0.0,0.0,0.0,0.0,51.53373597474135,0.0,1.894822296043878,0.0,79.103446634538,72.91945726436026,0.7245234121838345,0.0,0.0,0.0,151907600.0,0.774707782889072,138773080.0,0.8480319093587891,0.0,0.0,1.0169811128820263,0.9927412712928199,0.03644320304610282,0.00778956357026539,0.03604141363378677,-0.005400853672730133,0.009133904531518633,0.03168169497862894,0.009783123657927328,0.004761508067473885,-0.0019935600876619386,0.01985366802165678,1.8720126129324783,0.0,0.029982565097095563,1
2020-02-10 00:00:00-05:00,75.98507626887303,77.76752471923828,75.905268338878,77.76752471923828,109348800,0.004749649086837282,0.004738405092907206,0.0026853643071123035,0.002681765158292032,0.044233674720049354,0.04328329077526489,0.0432535168237973,0.04234421151072758,0.03861444913969336,0.03788756446272924,0.0,0.0,0.016680458251940037,0.2647940657353711,0.02239709353659771,0.35554283753093796,0.018526112070342854,0.29409291179423486,77.62501678466796,1.0018358506119958,0.015493399685177538,77.03285369873046,1.0095371128711013,0.008800685143389603,76.5868148803711,1.0154166202199617,0.01393881833289484,0.0,0.0,0.0,0.0,0.0,0.0,54.31792528097848,0.0,1.9757933905466172,0.0,79.103446634538,72.91945726436026,0.7839708584005338,0.0,0.0,0.0,146648480.0,0.7456524609051522,137208280.0,0.7969548193447218,0.0,0.0,1.0245339542447338,1.023457875386715,0.044233674720049354,0.0432535168237973,0.03861444913969336,0.007326397804890528,0.005217920343453919,0.031755219733481166,0.03343791030315724,0.012478454986568188,0.009815606520640063,0.012050684875446915,1.853364264903965,0.0,-0.006581930619870716,-1
2020-02-11 00:00:00-05:00,78.26330376451229,78.33585640766411,77.08064401597953,77.29830932617188,94323200,-0.006033564714325146,-0.006051840213926294,-0.014887275886758977,-0.014999203633785721,0.004762176772953763,0.004750873480458281,0.008430926076091527,0.00839558432237904,0.010753953970570995,0.01069654144854999,0.0,0.0,0.010512837801965814,0.16688612638536265,0.020922821898659214,0.33213950081729127,0.01802987626715637,0.2862154126329679,77.69828948974609,0.9948521368205023,0.015708161529835844,77.09747848510742,1.0026048950628554,0.008920128400056402,76.62793579101563,1.0087484222070724,0.011405924598949266,0.0,0.0,0.0,0.0,0.0,0.0,51.98196293947721,0.0,2.0065102634641536,0.0,79.103446634538,72.91945726436026,0.7080950175834076,0.0,0.0,0.0,139857400.0,0.6744240919679616,135847840.0,0.6943297736644175,0.0,0.0,1.0162844045701585,0.9876698990213345,0.004762176772953763,0.008430926076091527,0.010753953970570995,0.0016884725532351208,0.0035776323004834687,0.018243599266717148,0.024879132788985237,-0.013481422493763384,-0.01644820671289371,-0.010419211223241298,1.8100878119193355,0.0,0.008460608347488704,1
