date,open,high,low,close,volume
2020-01-02 00:00:00-05:00,71.47659213409148,72.52857392672578,71.22325176244068,72.46825408935547,135480400
2020-01-03 00:00:00-05:00,71.69616734789946,72.52375386627762,71.53933722124737,71.76372528076172,146322800
2020-01-06 00:00:00-05:00,70.88547942287144,72.37416924858576,70.63454677653742,72.33556365966797,118387200
2020-01-07 00:00:00-05:00,72.34522736157655,72.60098298229356,71.77581141002224,71.99537658691406,108872000
2020-01-08 00:00:00-05:00,71.69858142215591,73.45509501348069,71.69858142215591,73.15349578857422,132079200
2020-01-09 00:00:00-05:00,74.13068273740295,74.90036463569696,73.87975745537804,74.70734405517578,170108400
2020-01-10 00:00:00-05:00,74.94137084294664,75.44082088635776,74.3743628731269,74.876220703125,140644800
2020-01-13 00:00:00-05:00,75.19229072850685,76.5024356673447,75.07405885483226,76.47589111328125,121532000
2020-01-14 00:00:00-05:00,76.41318515734736,76.62309704687446,75.3201898237738,75.4432373046875,161954400
2020-01-15 00:00:00-05:00,75.24298894303718,76.12365735740354,74.68804185654645,75.11993408203125,121923600
2020-01-16 00:00:00-05:00,75.66279597280943,76.17189926714461,75.3008769215495,76.06090545654297,108829200
2020-01-17 00:00:00-05:00,76.30943200280402,76.90539240608445,76.00300982033474,76.90298461914062,137816400
2020-01-21 00:00:00-05:00,76.53140508279039,76.97294309653658,76.24428203921465,76.3818130493164,110843200
2020-01-22 00:00:00-05:00,76.8667843985574,77.20698922015548,76.56036222573736,76.65446472167969,101832400
2020-01-23 00:00:00-05:00,76.70753760258107,77.1032319252794,76.15982874124028,77.02361297607422,104472000
2020-01-24 00:00:00-05:00,77.26973366124079,78.01287102929439,76.61103819892749,76.80165100097656,146537600
2020-01-27 00:00:00-05:00,74.81108286986905,75.22366854186772,73.56125746709372,74.54326629638672,161940000
2020-01-28 00:00:00-05:00,75.42395006721497,76.82336779320974,75.32502461892797,76.65206146240234,162234000
2020-01-29 00:00:00-05:00,78.28309821074268,79.103446634538,77.54236874294361,78.25655364990234,216229200
2020-01-30 00:00:00-05:00,77.33970079826872,78.19623972141919,76.9078086113338,78.14315795898438,126743200
2020-01-31 00:00:00-05:00,77.43378925544725,77.85602816826189,74.38402173692818,74.67838287353516,199588400
2020-02-03 00:00:00-05:00,73.42131515382538,75.63867332859459,72.91945726436026,74.47329711914062,173788400
2020-02-04 00:00:00-05:00,76.07781457826587,77.12255860741972,75.67246691320435,76.93194580078125,136616400
2020-02-05 00:00:00-05:00,78.05869253554688,78.35788393608293,76.95605150390088,77.55924987792969,118826800
2020-02-06 00:00:00-05:00,77.82948747921107,78.4688763315637,77.27213272836197,78.46646118164062,105425600
2020-02-07 00:00:00-05:00,77.96583518982163,78.21494247737544,76.90894303407646,77.39990234375,117684000
2020-02-10 00:00:00-05:00,75.98507626887303,77.76752471923828,75.905268338878,77.76752471923828,109348800
2020-02-11 00:00:00-05:00,78.26330376451229,78.33585640766411,77.08064401597953,77.29830932617188,94323200
2020-02-12 00:00:00-05:00,77.7481801290524,79.13882944016846,77.7481801290524,79.13399505615234,113730400
2020-02-13 00:00:00-05:00,78.40597703085432,78.89693614885174,78.20282229727626,78.5704345703125,94747600
2020-02-14 00:00:00-05:00,78.53901899642953,78.83892050632156,78.08192253766144,78.58981323242188,80113600
2020-02-18 00:00:00-05:00,76.27044253813855,77.33217635199567,76.08905353965851,77.15078735351562,152531200
2020-02-19 00:00:00-05:00,77.39263210107522,78.49789739964547,77.39263210107522,78.26813507080078,93984000
2020-02-20 00:00:00-05:00,78.02872169520079,78.517260139207,76.95973247404322,77.46520233154297,100566000
2020-02-21 00:00:00-05:00,77.05887881173565,77.5014720805536,75.09504186089677,75.71176147460938,129554000
2020-02-24 00:00:00-05:00,71.89291019901326,73.56652149415794,69.95083941191562,72.11540985107422,222195200
2020-02-25 00:00:00-05:00,72.78537928554614,73.16750228692123,69.20113004030677,69.67273712158203,230673600
2020-02-26 00:00:00-05:00,69.29783665601597,72.04285767425863,69.29058139298435,70.77796936035156,198054800
2020-02-27 00:00:00-05:00,67.9845784168311,69.16965138753342,66.01590018074076,66.15133666992188,320605600
2020-02-28 00:00:00-05:00,62.21884455259078,67.33401260273769,62.0035927413547,66.11265563964844,426510000
2020-03-02 00:00:00-05:00,68.26997869246647,72.90386365568166,67.16713422063305,72.26779174804688,341397200
2020-03-03 00:00:00-05:00,73.44321158109558,73.52301950606079,69.12130946491573,69.9726333618164,319475600
2020-03-04 00:00:00-05:00,71.69460475808327,73.37789254779408,70.89407525882817,73.21826934814453,219178400
2020-03-05 00:00:00-05:00,71.47210923904862,72.44677262458974,70.4781009386349,70.84329986572266,187572800
2020-03-06 00:00:00-05:00,68.20227675514613,70.33541356546097,68.01605333738418,69.90249633789062,226176800
2020-03-09 00:00:00-04:00,63.78846370366684,67.25662042749718,63.6070747073531,64.37374877929688,286744800
2020-03-10 00:00:00-04:00,67.02687337652254,69.27609424415243,65.14767842910632,69.01005554199219,285290000
2020-03-11 00:00:00-04:00,67.0873163892102,68.01360611620582,65.74986801151265,66.61328125,255598800
2020-03-12 00:00:00-04:00,61.8996002456348,65.30003870789042,59.97929481317342,60.03491973876953,418474000
2020-03-13 00:00:00-04:00,64.06418648557232,67.69922212839465,61.17646902441562,67.22760772705078,370732000
2020-03-16 00:00:00-04:00,58.51608417323279,62.65900596438449,58.044473563602175,58.5789680480957,322423600
2020-03-17 00:00:00-04:00,59.860783996429895,62.30348685183075,57.6575122464136,61.154693603515625,324056000
2020-03-18 00:00:00-04:00,57.98885734585637,60.4630023695136,57.34794730651824,59.65763473510742,300233600
2020-03-19 00:00:00-04:00,59.83176871542281,61.14986143425335,58.67571640074359,59.20053482055664,271857200
2020-03-20 00:00:00-04:00,59.780979833542105,60.90559392761973,55.14225991553352,55.44215774536133,401693200
2020-03-23 00:00:00-04:00,55.16161599071899,55.26319340884497,51.42016448308318,54.26434326171875,336752800
2020-03-24 00:00:00-04:00,57.16415046893441,59.90433462789209,56.665935838282,59.70843505859375,287531200
2020-03-25 00:00:00-04:00,60.644394003218935,62.45828415286656,59.08444921259577,59.37950897216797,303602000
2020-03-26 00:00:00-04:00,59.62136606316325,62.56228407124869,59.582668850990856,62.504241943359375,252087200
2020-03-27 00:00:00-04:00,61.128089475112816,61.88266649068296,59.74953389267951,59.916412353515625,204216800
2020-03-30 00:00:00-04:00,60.6419727055928,61.79802498746447,60.31788821611853,61.62630844116211,167976400
2020-03-31 00:00:00-04:00,61.81737856650545,63.48373516730324,60.94670980739506,61.50054931640625,197002000
2020-04-01 00:00:00-04:00,59.61651626922201,60.15342798886396,57.83406826188775,58.26456451416016,176218400
2020-04-02 00:00:00-04:00,58.12670897901646,59.290016512254034,57.29473750591379,59.23680877685547,165934000
2020-04-03 00:00:00-04:00,58.72166453956951,59.42303384194079,57.79537096509543,58.38549041748047,129880000
2020-04-06 00:00:00-04:00,60.68067487242126,63.63368619049375,60.313062431640056,63.47890472412109,201820400
2020-04-07 00:00:00-04:00,65.49350397194831,65.71117662776216,62.63965396373274,62.743648529052734,202887200
2020-04-08 00:00:00-04:00,63.54416970135132,64.66394524724015,63.17897832908317,64.34954071044922,168895200
2020-04-09 00:00:00-04:00,64.98563166236876,65.31696770263731,64.01822371729881,64.81391143798828,161834800
2020-04-13 00:00:00-04:00,64.89130259807796,66.19488828158737,64.29150704508059,66.08605194091797,131022800
2020-04-14 00:00:00-04:00,67.71856827528313,69.71384751910844,67.24695386535642,69.42362213134766,194994800
2020-04-15 00:00:00-04:00,68.2990035025,69.24948009360917,67.87092811844572,68.78996276855469,131154400
2020-04-16 00:00:00-04:00,69.50342631571836,69.70174671960459,68.28691109689659,69.3365478515625,157125200
