date,open,high,low,close,volume,return_1d,log_return_1d,return_3d,log_return_3d,return_5d,log_return_5d,return_10d,log_return_10d,return_20d,log_return_20d,return_50d,log_return_50d,volatility_5d,realized_vol_5d,volatility_10d,realized_vol_10d,volatility_20d,realized_vol_20d,ma_5,ma_5_ratio,ma_5_slope,ma_10,ma_10_ratio,ma_10_slope,ma_20,ma_20_ratio,ma_20_slope,ma_50,ma_50_ratio,ma_50_slope,ma_200,ma_200_ratio,ma_200_slope,rsi_14,rsi_30,atr_14,atr_30,high_20,low_20,price_position_20,high_50,low_50,price_position_50,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,volume_ma_50,volume_ratio_50,high_low_ratio,close_open_ratio,momentum_5d,momentum_10d,momentum_20d,target_return_1d,target_direction
2020-07-17 00:00:00-04:00,75.2767261723641,75.60028547250893,74.34328068659873,75.27375030517578,34264000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169081156266055,0.9999604676326982,0.0,0.0,0.0,0.04622454022166108,1
2020-07-20 00:00:00-04:00,75.18194052229816,77.86218959279846,74.57155461054553,77.60562896728516,30166000,0.030978643320618948,0.030508490291291462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0441272144511198,1.0322376414887582,0.0,0.0,0.0,-0.018498127072394413,-1
2020-07-21 00:00:00-04:00,78.65719115591367,78.75743169114544,77.04883714436846,77.21260070800781,27486000,-0.005064429790821334,-0.0050772974787608735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0221754748040588,0.9816343499344847,0.0,0.0,0.0,0.006569376585544981,1
2020-07-22 00:00:00-04:00,77.20218043875396,77.76145416596226,76.58285931506369,77.65575408935547,24482000,0.005739391981154807,0.0057229844206773284,0.03164454772776093,0.031154177233208173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0153897995117918,1.0058751404173272,0.0,0.0,0.0,-0.04262008319171779,-1
2020-07-23 00:00:00-04:00,77.70935063528133,77.92869400834472,74.86384609206827,75.26879119873047,33910000,-0.03073774659220252,-0.031220060356975873,-0.030111704520039195,-0.03057437341505921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.60330505371094,0.9825788997740402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0409389588735165,0.9685937481577307,0.0,0.0,0.0,0.00938524306456198,1
2020-07-24 00:00:00-04:00,74.39737164643127,75.2032788343059,73.82171932813185,74.84498596191406,29902000,-0.005630557234504341,-0.00564646857647988,-0.03066357983520429,-0.031143544512778235,-0.0056960672415472535,-0.005712351700247602,0.0,0.0,0.0,0.0,0.0,0.0,0.022306568403171086,0.3541057955882512,0.0,0.0,0.0,0.0,76.51755218505859,0.9781414044832563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187148107460506,1.0060165339927605,-0.0056960672415472535,0.0,0.0,0.007758063020189823,1
2020-07-27 00:00:00-04:00,75.09560906269758,76.30149420568685,75.04945661282869,75.89804077148438,27124000,0.014069811037257463,0.013971749975915824,-0.022634682239368376,-0.022894778957539916,-0.022003406434868533,-0.022249092015623355,0.0,0.0,0.0,0.0,0.0,0.0,0.016878577230226937,0.2679391070146672,0.0,0.0,0.0,0.0,76.17603454589843,0.9963506399870873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0166828335522438,1.0106854677497434,-0.022003406434868533,0.0,0.0,-0.013114951529176456,-1
2020-07-28 00:00:00-04:00,75.67820553034552,75.7283258038636,74.46338520687476,74.61871337890625,30910000,-0.016855868472678393,-0.01699954544557689,-0.008636751161684386,-0.00867426404614097,-0.03359409351992659,-0.03417133998243945,0.0,0.0,0.0,0.0,0.0,0.0,0.017806043291769807,0.28266217430443696,0.0,0.0,0.0,0.0,75.65725708007812,0.9862730458219937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169874172853486,0.9860000360207479,-0.03359409351992659,0.0,0.0,-0.004670885141152079,-1
2020-07-29 00:00:00-04:00,74.68568953299999,76.0915633025399,74.58693315341795,75.604248046875,22676000,0.013207607359353668,0.01312114736764409,0.010144461585540165,0.010093351897982897,-0.02641795275234693,-0.026773177035472634,0.0,0.0,0.0,0.0,0.0,0.0,0.01935449695465165,0.3072431141565914,0.0,0.0,0.0,0.0,75.24695587158203,1.0047482608585885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0201728383982094,1.0122989895335859,-0.02641795275234693,0.0,0.0,-0.0006143277016605589,-1
2020-07-30 00:00:00-04:00,74.3368412555036,76.46675228471115,74.19789170901464,76.3416976928711,36042000,0.009754076854767035,0.009706812942481437,0.005845433121554278,0.00582841486454865,0.014254334061349017,0.014153696263984715,0.0,0.0,0.0,0.0,0.0,0.0,0.013611154958359089,0.21607038645709117,0.0,0.0,0.0,0.0,75.46153717041015,1.0116636972352329,-0.01490494284156837,76.03242111206055,1.0040676934429684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29696200.0,1.2136906405533368,0.0,0.0,0.0,0.0,1.0305785046372262,1.026969890077473,0.014254334061349017,0.0,0.0,-0.004041259526202234,-1
