date,open,high,low,close,volume,return_1d,log_return_1d,return_3d,log_return_3d,return_5d,log_return_5d,return_10d,log_return_10d,return_20d,log_return_20d,return_50d,log_return_50d,volatility_5d,realized_vol_5d,volatility_10d,realized_vol_10d,volatility_20d,realized_vol_20d,ma_5,ma_5_ratio,ma_5_slope,ma_10,ma_10_ratio,ma_10_slope,ma_20,ma_20_ratio,ma_20_slope,ma_50,ma_50_ratio,ma_50_slope,ma_200,ma_200_ratio,ma_200_slope,rsi_14,rsi_30,atr_14,atr_30,high_20,low_20,price_position_20,high_50,low_50,price_position_50,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,volume_ma_50,volume_ratio_50,high_low_ratio,close_open_ratio,momentum_5d,momentum_10d,momentum_20d,target_return_1d,target_direction
2020-07-31 00:00:00-04:00,195.14605568804103,195.81437577226183,190.0000813609404,195.7284393310547,51044000,0.0054439611325018955,0.005429196337835,0.01480042331678999,0.01469196588597527,0.018430059872347693,0.018262284589340688,0.010498829091285522,0.010444099118943034,0.0,0.0,0.0,0.0,0.0087352268579833,0.13866742747173563,0.022414639973504943,0.3558213785816489,0.0,0.0,194.5426788330078,1.006095117560629,-0.01650683887482551,196.1752700805664,0.9977222880879522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38093340.0,1.339971764093146,0.0,0.0,0.0,0.0,1.0306015364292191,1.0029843474978795,0.018430059872347693,0.010498829091285522,0.0,0.012528265478585604,1
2020-08-03 00:00:00-04:00,201.94370430096453,207.7866243997969,200.9125981832941,206.7364196777344,78983000,0.05624108782710335,0.0547164620935113,0.06115828700592596,0.05936103512661355,0.06225141969446368,0.06039063650938543,0.023345738047779507,0.02307739472832112,0.0,0.0,0.0,0.0,0.02552714009897372,0.40523078630753523,0.02535551191798792,0.40250627339838235,0.0,0.0,196.96576538085938,1.0496058504277745,0.0032482822790270544,196.64690093994142,1.0513077942727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42303160.0,1.8670709233069114,0.0,0.0,0.0,0.0,1.0342140128526514,1.0237329279135492,0.06225141969446368,0.023345738047779507,0.0,0.003408604440048985,1
2020-08-04 00:00:00-04:00,204.473708640176,205.04655018773855,200.78846492303623,203.633544921875,49280100,-0.01500884440533623,-0.015122616942072365,0.04605196222610686,0.04502304148927395,0.05578631441849047,0.05428581103741432,0.021748271301071265,0.021515151560716844,0.0,0.0,0.0,0.0,0.026895971920177567,0.4269603178209973,0.025468360562833744,0.4042976900986986,0.0,0.0,199.11770935058593,1.0226792262025175,0.020891470201018874,197.0803421020508,1.0332514280720646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43432130.0,1.1346461709338225,0.0,0.0,0.0,0.0,1.0212068221465536,0.9958910917012833,0.05578631441849047,0.021748271301071265,0.0,-0.011912384293512443,-1
2020-08-05 00:00:00-04:00,205.1706786313202,205.2661570897117,201.9914528320211,203.29942321777344,28806400,-0.001640798937275978,-0.0016421465221311917,0.03868106194784082,0.03795169862930761,0.04351651260747724,0.042596271662409986,0.005619527785463818,0.0056037971441997994,0.0,0.0,0.0,0.0,0.027521072204479073,0.4368834772014226,0.025136296555412642,0.3990263374007481,0.0,0.0,200.81329956054688,1.0123802739294017,0.03739489839308277,197.1939483642578,1.0309617759782241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.51417995463212,0.0,5.443310455376233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41352200.0,0.6966110630147851,0.0,0.0,0.0,0.0,1.0162120931939327,0.9908795183306417,0.04351651260747724,0.005619527785463818,0.0,0.011820596306164886,1
2020-08-06 00:00:00-04:00,202.72660666170316,206.57415300938985,201.97237919186563,206.55506896972656,32656800,0.016014043229555464,0.01588717113710025,-0.0008772073555812776,-0.0008775923271033195,0.06105963674318304,0.05926806610424313,0.06818421058030655,0.06596020748149119,0.0,0.0,0.0,0.0,0.027072573039835478,0.42976377368421964,0.01999100507844831,0.31734736737482105,0.0,0.0,203.19057922363282,1.0165582959552015,0.04826959404754899,198.5124282836914,1.04051454488553,0.01296366961939813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1414438395944,0.0,5.523098224307958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37872180.0,0.8622899447562828,0.0,0.0,0.0,0.0,1.0227841739347572,1.0188848537005903,0.06105963674318304,0.06818421058030655,0.0,-0.014801183973298028,-1
2020-08-07 00:00:00-04:00,205.12295603956983,205.93446467221509,201.38041603878312,202.86024475097656,27820400,-0.01788784093839657,-0.018049762219349993,-0.0037975087611185065,-0.0038047376043809367,0.03643724664793946,0.035789107547058115,0.05553884715759194,0.054051392136398584,0.0,0.0,0.0,0.0,0.030343524226138514,0.4816885140217569,0.02114832835991634,0.3357193049104387,0.0,0.0,204.6169403076172,0.9914147110498297,0.05178432586125209,199.5798095703125,1.0164367086416541,0.01735458036248862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.948242516136396,0.0,5.250320101373853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36671520.0,0.7586377657648224,0.0,0.0,0.0,0.0,1.0226141584321433,0.9889690001924661,0.03643724664793946,0.05553884715759194,0.0,-0.021306616509040817,-1
2020-08-10 00:00:00-04:00,202.08689343008143,202.28739234240723,197.00775761076105,198.8217315673828,36716500,-0.019907859169504993,-0.020108690481633523,-0.02202510749671016,-0.022271281563883222,-0.03828395656019001,-0.039036045028086795,0.021584232486880683,0.021354591481298653,0.0,0.0,0.0,0.0,0.015044201166145093,0.23881928975548694,0.022412616345175204,0.35578925447780985,0.0,0.0,203.03400268554688,0.9792533710489474,0.03080858895937454,199.99988403320313,0.9941092342552322,0.017050780242327635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.476728841946255,0.0,5.265323722539686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37327080.0,0.9836424386799074,0.0,0.0,0.0,0.0,1.0267991209872935,0.9838427826402888,-0.03828395656019001,0.021584232486880683,0.0,-0.009026919975046982,-1
2020-08-11 00:00:00-04:00,197.7811054902633,198.248912057752,193.94310165251605,194.1722412109375,36446500,-0.023385222127338512,-0.02366299550852605,-0.059949280453649556,-0.0618214482095095,-0.046462402422780436,-0.0475764235945404,0.006731945805514394,0.006709387442873934,0.0,0.0,0.0,0.0,0.016462961329325274,0.261341409126408,0.023651225831890606,0.3754515705180557,0.0,0.0,201.14174194335936,0.9653503014089216,0.010165005409989573,200.12972564697264,0.9702318862588953,0.015472794051386624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.570960529306085,0.0,5.347155533704972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38646590.0,0.9430715620705475,0.0,0.0,0.0,0.0,1.0222014104577464,0.9817532404302217,-0.046462402422780436,0.006731945805514394,0.0,0.020215516457689472,1
2020-08-12 00:00:00-04:00,195.99575127842635,200.75984065200336,195.48020549800736,199.7191925048828,28013100,0.02856716933044723,0.028166736029390793,-0.015483823604519387,-0.015604949960768636,-0.01761062897387322,-0.01776754104301837,0.025139530475836835,0.02482873061939159,0.0,0.0,0.0,0.0,0.02387775636417326,0.37904763123475366,0.025123049708246768,0.39881605022120864,0.0,0.0,200.42569580078126,0.9964749864378633,-0.0019301697677088327,200.61949768066407,0.9955123744890723,0.017371472830791778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.189167670818335,0.0,5.163024528315903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39484640.0,0.7094682894411599,0.0,0.0,0.0,0.0,1.027008541046627,1.0189975609275685,-0.01761062897387322,0.025139530475836835,0.0,-0.003246989318382675,-1
2020-08-13 00:00:00-04:00,199.9579066140326,201.78143759879453,198.7263013564412,199.25140380859372,22588900,-0.0023422320630385185,-0.002344979379296943,0.0021610929440341042,0.0021587611415679795,-0.03535940898261514,-0.03599969155941551,0.023541195092635636,0.023268374544827476,0.0,0.0,0.0,0.0,0.021449658282082864,0.3405027691302492,0.02515231939349207,0.39928069206988187,0.0,0.0,198.9649627685547,1.0014396556863745,-0.020796320731126933,201.07777099609376,0.9909171104371576,0.012922831757094114,198.52484207153321,1.003659802619557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.131850453055456,0.0,5.016406246283785,0.0,207.7866243997969,188.56801058313243,0.5558878141459775,0.0,0.0,0.0,39235570.0,0.575725037255735,37694020.0,0.5992701229531899,0.0,0.0,1.015373587801413,0.9964667423389134,-0.03535940898261514,0.023541195092635636,0.0,0.004023933928062144,1
2020-08-14 00:00:00-04:00,199.30864542713067,200.10106995770388,198.1152376222854,199.4423065185547,17958900,0.0009580996987321733,0.0009576410141694657,0.027141188023328766,0.026779397664263457,-0.016848733652163328,-0.016992288325896086,0.018974591531986773,0.018796819221161987,0.029672631616843415,0.029240918340104862,0.0,0.0,0.020698864308305955,0.32858428428749126,0.025136144443692936,0.39902392270205705,0.023183626960891348,0.36802866856206407,198.2813751220703,1.0058549694633179,-0.030963053088479037,201.44915771484375,0.9900379270926026,0.009366419121031718,198.81221389770508,1.003169285269233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.85161705160134,0.0,4.946165716318382,0.0,207.7866243997969,188.56801058313243,0.5658210336685756,0.0,0.0,0.0,35927060.0,0.4998711277794509,37010200.0,0.48524190628529434,0.0,0.0,1.010023622409118,1.0006706236507583,-0.016848733652163328,0.018974591531986773,0.029672631616843415,0.004436923658573413,1
2020-08-17 00:00:00-04:00,200.110650247621,201.62866165888727,199.46142874953955,200.7598571777344,20184800,0.006606174397893572,0.006584449255370964,0.005210639297102748,0.005197110890243363,0.009748057192102033,0.009700851411108397,-0.028909093566176658,-0.02933519361697839,-0.00623825964399205,-0.006257798888657464,0.0,0.0,0.01865039359730226,0.29606581987159863,0.016783421813365652,0.26642856160117334,0.021110085082723263,0.3351122117058008,198.66900024414062,1.0105243240315518,-0.02149887399977357,200.85150146484375,0.9995437211748931,0.004258089627188171,198.74920120239258,1.0101165487115307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.67211102157168,0.0,4.900478091118209,0.0,207.7866243997969,188.56801058313243,0.6343770009068198,0.0,0.0,0.0,30047240.0,0.6717688546435546,36175200.0,0.5579734182533891,0.0,0.0,1.0108654235705343,1.003244239770897,0.009748057192102033,-0.028909093566176658,-0.00623825964399205,0.006988064848306235,1
2020-08-18 00:00:00-04:00,200.9985259260372,202.7456767958263,199.73829479069403,201.91506958007807,21336200,0.005754200160248857,0.005737707986441764,0.013368366398277098,0.013279798255982165,0.039876082805931024,0.039101554906076086,-0.008439058223222662,-0.008474868688464287,0.013125678150084363,0.013040282872252501,0.0,0.0,0.01210891459099566,0.19222305992817554,0.016385192157790728,0.2601068618011204,0.02090611664845088,0.33187431319144906,200.21756591796876,1.0084782953699716,-0.004594650600425107,200.67965393066407,1.0061561579622857,0.0027478590794727735,198.87999801635743,1.015260818553865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87266944656076,0.0,4.935257007053274,0.0,207.7866243997969,188.56801058313243,0.6944860396420682,0.0,0.0,0.0,27252850.0,0.7828979354452837,35342490.0,0.6036982680054518,0.0,0.0,1.015056611994629,1.0045599521181472,0.039876082805931024,-0.008439058223222662,0.013125678150084363,-0.00922011392764066,-1
2020-08-19 00:00:00-04:00,202.4031166596223,202.986907957048,200.25935534052897,200.6900177001953,27627600,-0.006067164191511321,-0.006085644217658215,0.006256000561869479,0.0062365130241545845,0.0048609509338406465,0.004849174659027154,-0.012835282443388607,-0.012918366383991178,-0.007287882884249641,-0.007314569239791332,0.0,0.0,0.0053653293861981475,0.08517196354696274,0.016472194849276273,0.2614879867115046,0.02070942609377763,0.32875194743404446,200.41173095703124,1.001388575119007,-6.967591502787049e-05,200.41871337890626,1.0013536875709612,-0.0010008214758737213,198.80633087158202,1.0094749841232675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.33475586748871,0.0,4.796610005487419,0.0,207.7866243997969,188.56801058313243,0.6307430511222348,0.0,0.0,0.0,27134970.0,1.0181548017189626,34243585.0,0.8067963678452476,0.0,0.0,1.0136201008531212,0.9915362026647649,0.0048609509338406465,-0.012835282443388607,-0.007287882884249641,0.020616803620566358,1
2020-08-20 00:00:00-04:00,200.53693686471104,205.7623499445164,199.9340152578286,205.3603973388672,26981500,0.023271609082464728,0.023004954254334967,0.022915637746543593,0.02265701802311866,0.03065972642351844,0.030199108292659076,-0.005783792365001039,-0.0058005832667564925,0.06200605489873734,0.06015962421473454,0.0,0.0,0.010836499280731155,0.1720240930760697,0.01744457545974431,0.27692405036150214,0.018634168834640957,0.29580825974910147,201.63352966308594,1.0184833726910825,0.013412245339072286,200.29924621582032,1.025267948924748,-0.0038717595506296276,199.40583724975585,1.0298615134403175,0.004437707488039154,0.0,0.0,0.0,0.0,0.0,0.0,60.78430702575633,0.0,4.797612882299303,0.0,207.7866243997969,188.56801058313243,0.8737563965812184,0.0,0.0,0.0,26567440.0,1.0155852426880423,32219810.0,0.8374195875146377,0.0,0.0,1.0291512911355867,1.0240527283879388,0.03065972642351844,-0.005783792365001039,0.06200605489873734,0.004348648391373853,1
2020-08-21 00:00:00-04:00,204.6713675107207,206.9586790324315,203.70476807042115,203.86746215820312,36249300,-0.007269830015962375,-0.007296384003781139,0.009669375258545276,0.009622926032895643,0.022187647730782523,0.02194508327470843,0.004965080311635228,0.004952794948812359,0.060779682305780236,0.05900418708521093,0.0,0.0,0.012334582967916738,0.1958054343528041,0.01656580931525489,0.2629740702880898,0.018666046464501467,0.29631430143508397,202.51856079101563,1.0066606308178314,0.02136955962876867,200.39996795654298,1.0173028680444305,-0.005208211194339784,199.98988876342773,1.0193888471999815,0.005923553903627873,0.0,0.0,0.0,0.0,0.0,0.0,45.91807847050166,0.0,4.168736160389884,0.0,207.7866243997969,190.0000813609404,0.7796557637404882,0.0,0.0,0.0,27410330.0,1.3224685729796029,32040925.0,1.1313437424169246,0.0,0.0,1.0159736612590504,0.9960722138993112,0.022187647730782523,0.004965080311635228,0.060779682305780236,-0.007868024833128621,-1
2020-08-24 00:00:00-04:00,205.56141132380648,206.26005694661063,203.3028095669609,204.50868225097656,25460100,0.0031452792220263426,0.003140343178781955,0.019027675589155857,0.018848913429335833,0.01867318061460521,0.018500977198119516,0.028603265039296666,0.02820182860922772,0.05080487704866932,0.0495564200905263,0.0,0.0,0.012280957603595107,0.19495415808504243,0.014913614477487621,0.2367462903391484,0.018530581172946668,0.29416385659867483,203.26832580566406,1.0061020645513574,0.02315069565896752,200.96866302490236,1.0176147821893782,0.0005833242928438482,200.48427352905273,1.0200734384352628,0.00872995874279397,0.0,0.0,0.0,0.0,0.0,0.0,51.338925320589894,0.0,3.9551142050292816,0.0,207.7866243997969,190.0000813609404,0.8157066192312167,0.0,0.0,0.0,26284690.0,0.9686285057955791,31805885.0,0.8004839355987108,0.0,0.0,1.0145460231757186,0.9948787612127666,0.01867318061460521,0.028603265039296666,0.05080487704866932,0.02243047324902088,1
2020-08-25 00:00:00-04:00,203.9440490347778,207.30323472840104,203.9440490347778,207.16925048828125,23043700,0.013009561295982408,0.012925663816260145,0.008808188788363314,0.008769622991260934,0.026021737352889485,0.02568893302793791,0.06693546511225845,0.06479048793401393,0.07411801684137553,0.07149987537688793,0.0,0.0,0.012983048842939106,0.20609951098693055,0.011920301883196895,0.18922892601452337,0.01845706303185088,0.2929967922895275,204.31916198730468,1.013949198270271,0.020485695401053838,202.26836395263672,1.0242296246425968,0.007916647207900572,201.19904479980468,1.029673131373049,0.011660533017787501,0.0,0.0,0.0,0.0,0.0,0.0,55.5272138124444,0.0,3.9611485933101847,0.0,207.7866243997969,190.0000813609404,0.9652898311849061,0.0,0.0,0.0,24944410.0,0.9238021664974236,31795500.0,0.7247472126558789,0.0,0.0,1.016471114060555,1.0158141483841652,0.026021737352889485,0.06693546511225845,0.07411801684137553,0.022994345096221933,1
2020-08-26 00:00:00-04:00,208.5186105709494,212.5477162669981,208.0209487114188,211.64810180664065,39600800,0.021619286201031818,0.021388903985005658,0.03816518617571085,0.03745491098004775,0.0546020386664936,0.0531634812306017,0.059728407431179686,0.058012655889628804,0.086369482025906,0.08284138650902052,0.0,0.0,0.012870349757072307,0.20431046846180337,0.010627675270655683,0.168709114685436,0.018841709333785355,0.29910286303536326,206.51077880859376,1.0248767789637192,0.030432589062713938,203.4612548828125,1.0402378670501344,0.015180925237026657,202.04037628173828,1.0475534925331198,0.016267316015430473,0.0,0.0,0.0,0.0,0.0,0.0,57.02870427500178,0.0,4.0166265905382295,0.0,212.5477162669981,190.0000813609404,0.9601016042655653,0.0,0.0,0.0,26103180.0,1.5170871901431167,32793910.0,1.207565673016728,0.0,0.0,1.0217611138859823,1.0150082106682101,0.0546020386664936,0.059728407431179686,0.086369482025906,0.023733638094757755,1
2020-08-27 00:00:00-04:00,213.3133594614025,221.2184569633577,209.97330473340136,216.8448181152344,57602200,0.02455356917559981,0.024256975446581154,0.060320841777850465,0.058571543247847135,0.055923249687799714,0.054415502422847935,0.08829756764746,0.08461461071550681,0.11391739300628978,0.10788298526033438,0.0,0.0,0.013190806183092202,0.20939755651749062,0.011670973961039327,0.185270967952923,0.01932627650241813,0.3067951283656174,208.8076629638672,1.0384907097626872,0.035580061077979806,205.22059631347656,1.056642569072364,0.024569988108460186,203.14918365478516,1.0674166354698351,0.018772501631137167,0.0,0.0,0.0,0.0,0.0,0.0,68.53138510675903,62.810284129586634,4.450233683324866,4.942868156342768,221.2184569633577,190.0000813609404,0.8599017801623013,0.0,0.0,0.0,29604510.0,1.9457238103248458,34420040.0,1.6735076426407407,0.0,0.0,1.053555151900067,1.0165552624680823,0.055923249687799714,0.08829756764746,0.11391739300628978,-0.005171354652928822,-1
2020-08-28 00:00:00-04:00,218.3760615356364,220.7303721446688,216.8448155439647,219.07470703125,26292900,0.010283339649973078,0.0102308258176812,0.05746729553207608,0.055876705249268105,0.07459378123442728,0.07194271224431031,0.09843648950614625,0.09388779551901867,0.11927887321835473,0.11268461474018056,0.0,0.0,0.008670169251318138,0.1376346699829612,0.011364787415448118,0.18041040722635332,0.019354708786130662,0.3072464768770713,211.84911193847657,1.0341072710980814,0.04607257285957797,207.1838363647461,1.05739284914857,0.03385164417628156,204.3164970397949,1.0722321016916252,0.02163413512112714,0.0,0.0,0.0,0.0,0.0,0.0,78.18902825191368,63.70597288920288,4.309738644788335,4.9562285412835685,221.2184569633577,193.94310165251605,0.9214034095000188,0.0,0.0,0.0,30437910.0,0.8638208076704347,33182485.0,0.7923728436854564,0.0,0.0,1.0179186050215543,1.003199276929443,0.07459378123442728,0.09843648950614625,0.11927887321835473,-0.006563794914550167,-1
2020-08-31 00:00:00-04:00,217.24676147372583,218.8737166786634,214.67233716204333,215.8399200439453,28774200,-0.014765679850222369,-0.014875777624093652,0.01980560279786614,0.019612023640168813,0.055407123395684765,0.05392659144143468,0.07511493123279323,0.07242756863955412,0.04403433309139082,0.04309237502257572,0.0,0.0,0.015531199911762097,0.24655015517370493,0.01373073288271019,0.21796862715784904,0.01580753182863247,0.25093678836179767,214.1153594970703,1.0080543523403729,0.05336312801521577,208.69184265136718,1.0342518294043694,0.03842977064293768,204.77167205810548,1.0540516560449784,0.02138521118680889,0.0,0.0,0.0,0.0,0.0,0.0,81.39442130662391,57.89736559450128,4.275720070098329,4.80318931518976,221.2184569633577,193.94310165251605,0.802805981512751,0.0,0.0,0.0,31296850.0,0.9193960414546511,30672045.0,0.9381246017342502,0.0,0.0,1.0195711267327783,0.9935242236973431,0.055407123395684765,0.07511493123279323,0.04403433309139082,0.010908579941352962,1
