date,open,high,low,close,volume
2020-08-20 00:00:00-04:00,112.48304748879555,115.05096678859472,112.46603963312674,114.93678283691406,126907200
2020-08-21 00:00:00-04:00,115.89639872088485,121.34320488803218,115.88425449002158,120.85974884033203,338054800
2020-08-24 00:00:00-04:00,125.06513036986696,125.15016966262684,120.439482171831,122.30529022216797,345937600
2020-08-25 00:00:00-04:00,121.17802164994161,121.64690172019864,119.57944621797552,121.30191802978516,211495600
2020-08-26 00:00:00-04:00,122.61867553010855,123.40824339844946,121.55214798920018,122.95150756835938,163022400
2020-08-27 00:00:00-04:00,123.55400871781482,123.88684074922567,120.33742571871558,121.48169708251953,155552400
2020-08-28 00:00:00-04:00,122.4558732168994,122.87373703302123,121.0613775648222,121.2848892211914,187630000
2020-08-31 00:00:00-04:00,123.97914969468255,127.30262091946506,122.44374225841678,125.39793395996094,225702700
2020-09-01 00:00:00-04:00,129.01294820319362,130.99537911333144,126.84589234906336,130.3928680419922,151948100
2020-09-02 00:00:00-04:00,133.7066482975621,134.08564032180732,123.41554463079883,127.69135284423828,200119000
2020-09-03 00:00:00-04:00,123.32806028413174,125.20358030775732,117.0989743551227,117.46824645996094,257599600
2020-09-04 00:00:00-04:00,116.68111019411374,120.20865338231157,107.76020880398585,117.54598999023438,332607200
