date,open,high,low,close,volume
2015-01-02 00:00:00-05:00,39.77321646014696,40.42104281785247,39.67092877243913,39.858455657958984,27913900
2015-01-05 00:00:00-05:00,39.52601419583272,39.832880479271,39.423726518575506,39.491920471191406,39673900
2015-01-06 00:00:00-05:00,39.534547787119834,39.84993675039948,38.81852740314223,38.91229248046875,36447900
2015-01-07 00:00:00-05:00,39.19357981997882,39.60273381213821,38.775903208920376,39.406681060791016,29114100
2015-01-08 00:00:00-05:00,39.849935749725084,40.70234079249995,39.82436463897533,40.565956115722656,29645200
2015-01-09 00:00:00-05:00,40.58300263617484,40.76200690606546,39.97779586559205,40.22499084472656,23944200
2015-01-12 00:00:00-05:00,40.42104445705683,40.52333540057985,39.51749721760652,39.72207260131836,23651900
2015-01-13 00:00:00-05:00,40.03747720361325,40.838736999444386,39.26178852575146,39.51750946044922,35270600
2015-01-14 00:00:00-05:00,39.17653274536133,39.41520835482416,38.886714917323395,39.17653274536133,29719600
2015-01-15 00:00:00-05:00,39.39814539663052,39.53453001552485,38.707696434415965,38.767364501953125,32750800
2015-01-16 00:00:00-05:00,38.62246255772239,39.44929300042975,38.50312315463444,39.415199279785156,35695300
2015-01-20 00:00:00-05:00,39.46633231460524,39.764675875490674,38.84407734704257,39.54304885864258,36161900
2015-01-21 00:00:00-05:00,39.159496920887776,39.32997862516779,38.76739127721139,39.14244842529297,39081100
2015-01-22 00:00:00-05:00,39.53452845419073,40.18235455543779,39.278807710321246,40.173831939697266,35898000
2015-01-23 00:00:00-05:00,40.3698866566477,40.395457756826026,39.89253885943538,40.216453552246094,26211600
2015-01-26 00:00:00-05:00,40.06302584459518,40.17383937973828,39.41519962337319,40.07154846191406,42525500
2015-01-27 00:00:00-05:00,36.610799945660716,36.8239012221178,35.89477952669821,36.36360168457031,169164000
2015-01-28 00:00:00-05:00,36.431787786193325,36.47440738194732,35.08498644903329,35.110557556152344,84507100
2015-01-29 00:00:00-05:00,34.888929034801826,35.90328958523435,34.769592882005796,35.80952453613281,63585300
2015-01-30 00:00:00-05:00,35.41741244114085,35.442986791689734,34.394526214158645,34.43714904785156,78004900
2015-02-02 00:00:00-05:00,34.599116694022364,35.263991507637435,34.292250394917936,35.18727493286133,50352500
2015-02-03 00:00:00-05:00,35.485619220647465,35.74134005705573,34.99122278548022,35.460044860839844,52082400
2015-02-04 00:00:00-05:00,35.74987010251387,35.980019878592394,35.25547681630883,35.66463088989258,41614800
2015-02-05 00:00:00-05:00,35.98852526314131,36.346533654343105,35.68165906973082,36.18457794189453,36548200
2015-02-06 00:00:00-05:00,36.380651025362035,36.47441610945675,35.92887734927026,36.1505012512207,34616600
2015-02-09 00:00:00-05:00,36.00558813584729,36.431790629989266,35.98001377506523,36.10787582397461,31381100
2015-02-10 00:00:00-05:00,36.43178983609501,36.45736094465286,35.95444188245789,36.31245040893555,29670700
2015-02-11 00:00:00-05:00,36.355069600218116,36.355069600218116,35.98000937022295,36.12491989135742,38262500
2015-02-12 00:00:00-05:00,36.36359485514241,36.73012924194336,36.23573281261489,36.73012924194336,33268800
2015-02-13 00:00:00-05:00,36.977327667599184,37.39500427246094,36.78127491916065,37.39500427246094,40264900
2015-02-17 00:00:00-05:00,37.74698129764625,37.77273438678963,37.07737150664744,37.41217803955078,33695700
2015-02-18 00:00:00-05:00,37.45509651485719,37.51518923228707,37.249062001663674,37.36924743652344,27111700
2015-02-19 00:00:00-05:00,37.06878770038823,37.36925131875229,36.95718552436393,37.34349822998047,27603400
2015-02-20 00:00:00-05:00,37.35207527120197,37.669711928844485,37.16321386036313,37.65254211425781,29721100
2015-02-23 00:00:00-05:00,37.51519937605746,37.93584851180635,37.47227646268836,37.901512145996094,32518800
2015-02-24 00:00:00-05:00,37.90149646965255,38.03026515650015,37.704045255166925,37.8499870300293,25271700
2015-02-25 00:00:00-05:00,37.72981670140402,37.85000216711619,37.60104468825051,37.764156341552734,29759800
2015-02-26 00:00:00-05:00,37.7641489171417,37.97018016791169,37.678299833647806,37.824241638183594,28957300
2015-02-27 00:00:00-05:00,37.88432935795532,37.94442207106412,37.48084690581862,37.64395523071289,33807700
2015-03-02 00:00:00-05:00,37.48943824311588,37.93584368999282,37.38642260916211,37.66971969604492,31924000
2015-03-03 00:00:00-05:00,37.39500673174813,37.626794349225996,36.991524218937656,37.154632568359375,31748600
2015-03-04 00:00:00-05:00,36.9228407317045,37.09453560741752,36.8112418460773,36.96576690673828,25748700
2015-03-05 00:00:00-05:00,36.97434262788354,37.12028438862554,36.759724895762176,37.00868225097656,23193500
2015-03-06 00:00:00-05:00,36.914243157229286,37.00867546601908,36.18454431171812,36.36482238769531,36248800
2015-03-09 00:00:00-04:00,36.21890104641315,37.02586612147543,36.21890104641315,36.785491943359375,32108000
2015-03-10 00:00:00-04:00,36.35624579932984,36.665295885502765,36.08153533935547,36.08153533935547,39159700
